master_id,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,Segment,interested_in_categories_12,
8c3cec06-a6f8-11e9-a2fc-000d3a38a36f,330,10,1474.92,1,5,5,155,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",
8c4f2812-1edf-11ea-81ff-000d3a38a36f,166,2,369.97,3,1,2,312,about_to_sleep,[ERKEK],
8c891286-af66-11e9-a2fc-000d3a38a36f,247,7,1146.19,2,5,5,255,cant_loose,[ERKEK],
8cf14426-8546-11ea-80af-000d3a38a36f,140,2,208.87,3,1,1,311,about_to_sleep,[ERKEK],
8d280312-4b35-11ea-a626-000d3a38a36f,116,3,277.45,3,2,1,321,about_to_sleep,"[AKTIFCOCUK, KADIN]",
8d45b7fa-b0a7-11e9-9757-000d3a38a36f,125,2,120.17,3,1,1,311,about_to_sleep,[ERKEK],
8d53eac4-fefd-11e9-a5e8-000d3a38a36f,142,2,336.77,3,1,2,312,about_to_sleep,[ERKEK],
8d601e88-1e48-11ea-8bf2-000d3a38a36f,163,3,599.97,3,2,3,323,about_to_sleep,[ERKEK],
8d83f104-d60a-11e9-93bc-000d3a38a36f,120,3,461.92,3,2,3,323,about_to_sleep,[ERKEK],
8db159e6-1327-11ea-a001-000d3a38a36f,137,2,139.96,3,1,1,311,about_to_sleep,"[COCUK, AKTIFSPOR]",
8dd5eaf2-f5af-11ea-a533-000d3a38a36f,121,3,163.27,3,2,1,321,about_to_sleep,"[COCUK, KADIN]",
8e139dee-673d-11ea-9d38-000d3a38a36f,304,18,2682.03,1,5,5,155,cant_loose,[COCUK],
8e170550-55db-11eb-9e65-000d3a38a36f,142,2,226.87,3,1,1,311,about_to_sleep,[ERKEK],
8e259008-6251-11ea-9d1a-000d3a38a36f,165,3,259.39,3,2,1,321,about_to_sleep,"[AKTIFCOCUK, COCUK]",
8e4d84f8-47c8-11ea-b6c0-000d3a38a36f,118,3,574.85,3,2,3,323,about_to_sleep,"[AKTIFCOCUK, ERKEK]",
8e50cca6-1aed-11ea-98d5-000d3a38a36f,59,2,131.88,5,1,1,511,new_customers,[AKTIFCOCUK],
8e5ca6f2-a423-11e9-a2fc-000d3a38a36f,57,2,181.88,5,1,1,511,new_customers,[AKTIFCOCUK],
8e8ea862-1860-11ea-9213-000d3a38a36f,316,7,1377.24,1,5,5,155,cant_loose,"[ERKEK, AKTIFSPOR]",
8e946800-d883-11e9-93bc-000d3a38a36f,343,7,1286.63,1,5,5,155,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
8ea69082-1e44-11ea-8bf2-000d3a38a36f,165,3,411.33,3,2,2,322,about_to_sleep,[AKTIFCOCUK],
8eaa232c-5ec8-11ea-be5b-000d3a38a36f,37,2,248.36,5,1,1,511,new_customers,[COCUK],
8eac2fda-a8e0-11e9-a2fc-000d3a38a36f,262,10,1107.37,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
8ed1e16e-a50a-11e9-a2fc-000d3a38a36f,165,2,244.97,3,1,1,311,about_to_sleep,"[ERKEK, AKTIFSPOR]",
8ee32436-5bdc-11ea-8dde-000d3a38a36f,158,2,495.98,3,1,3,313,about_to_sleep,[ERKEK],
8ee5ed26-194f-11ea-b6a2-000d3a38a36f,184,11,673.35,2,5,4,254,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
8ef66144-a585-11e9-a2fc-000d3a38a36f,281,7,526.8,1,5,3,153,cant_loose,"[ERKEK, KADIN]",
8f25fc60-9f5e-11e9-a2fc-000d3a38a36f,146,3,350.97,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, COCUK]",
8f2931c8-ab10-11ea-b736-000d3a38a36f,36,2,348.47,5,1,2,512,new_customers,"[ERKEK, AKTIFSPOR]",
8f413578-567b-11ea-b9b9-000d3a38a36f,154,2,107.48,3,1,1,311,about_to_sleep,[COCUK],
8f466e4a-a739-11e9-a2fc-000d3a38a36f,344,17,2047.31,1,5,5,155,cant_loose,"[ERKEK, AKTIFSPOR]",
8f4827ce-f1c2-11ea-bde9-000d3a38a36f,43,2,183.97,5,1,1,511,new_customers,[ERKEK],
8f775632-b05b-11ea-b736-000d3a38a36f,135,2,589.93,3,1,3,313,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
8f8a7c6e-b3ce-11ea-8745-000d3a38a36f,122,2,402.22,3,1,2,312,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
8fce8e24-a31f-11e9-a2fc-000d3a38a36f,269,7,648.29,1,5,3,153,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]",
9096f738-9d75-11e9-9897-000d3a38a36f,213,10,886.7,2,5,4,254,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",
90e0b158-2b54-11ea-9d27-000d3a38a36f,258,8,2254.44,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",
910432aa-8e35-11eb-abb9-000d3a38a36f,56,2,317.35,5,1,2,512,new_customers,"[ERKEK, AKTIFSPOR]",
91212c22-ad43-11e9-a2fc-000d3a38a36f,141,2,129.98,3,1,1,311,about_to_sleep,[COCUK],
918a082e-a5b3-11e9-a2fc-000d3a38a36f,344,19,2107.62,1,5,5,155,cant_loose,"[ERKEK, COCUK, KADIN]",
91b165ee-a717-11e9-a2fc-000d3a38a36f,264,8,958.92,1,5,4,154,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]",
91eaf398-a5c0-11e9-a2fc-000d3a38a36f,264,14,1957.06,1,5,5,155,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
92048f9a-3fae-11eb-806e-000d3a38a36f,115,3,496.58,3,2,3,323,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
922d71f4-a7d3-11e9-a2fc-000d3a38a36f,218,8,860.65,2,5,4,254,cant_loose,"[ERKEK, KADIN]",
9296abbc-712f-11ea-adca-000d3a38a36f,177,22,2734.53,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
92a334ee-58f2-11eb-9e65-000d3a38a36f,140,2,214.86,3,1,1,311,about_to_sleep,"[ERKEK, KADIN]",
92e8ebc6-f30c-11e9-9346-000d3a38a36f,164,2,322.96,3,1,2,312,about_to_sleep,"[ERKEK, AKTIFSPOR]",
92eda450-f973-11e9-b138-000d3a38a36f,137,2,352.98,3,1,2,312,about_to_sleep,[ERKEK],
9335e6e2-7281-11eb-aa44-000d3a38a36f,125,2,245.85,3,1,1,311,about_to_sleep,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",
93389974-5b2a-11ea-8b00-000d3a38a36f,173,3,179.97,3,2,1,321,about_to_sleep,[COCUK],
93aa8206-1361-11eb-8ffc-000d3a38a36f,121,2,348.71,3,1,2,312,about_to_sleep,"[AKTIFCOCUK, COCUK]",
93b053f6-0e08-11eb-8ffc-000d3a38a36f,125,2,200.46,3,1,1,311,about_to_sleep,[COCUK],
93d075da-ae16-11e9-a2fc-000d3a38a36f,189,7,1164.88,2,5,5,255,cant_loose,[ERKEK],
93d58d30-fb15-11e9-b138-000d3a38a36f,228,7,1859.71,2,5,5,255,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]",
93dcc1ba-9dee-11e9-9897-000d3a38a36f,352,9,851.32,1,5,4,154,cant_loose,[ERKEK],
93fa6ecc-11ed-11ea-916f-000d3a38a36f,283,9,1553.55,1,5,5,155,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
9400176c-b01a-11e9-9757-000d3a38a36f,216,11,886.82,2,5,4,254,cant_loose,"[ERKEK, COCUK, KADIN]",
94043018-b06a-11e9-9757-000d3a38a36f,275,8,1349.91,1,5,5,155,cant_loose,"[ERKEK, KADIN]",
94204bce-397f-11ea-85d6-000d3a38a36f,125,2,177.47,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, KADIN]",
94282fac-622d-11ea-9d1a-000d3a38a36f,165,2,153.97,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, COCUK]",
946932be-a3cd-11e9-a2fc-000d3a38a36f,167,2,254.97,3,1,1,311,about_to_sleep,[COCUK],
9480650e-a23a-11e9-a2fc-000d3a38a36f,32,2,186.47,5,1,1,511,new_customers,[AKTIFCOCUK],
949e6442-62f5-11ea-a6dc-000d3a38a36f,234,8,666.11,2,5,4,254,cant_loose,[ERKEK],
94b5a298-5b42-11ea-88c2-000d3a38a36f,131,3,493.44,3,2,3,323,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]",
94be57ce-ade8-11e9-a2fc-000d3a38a36f,132,2,342.85,3,1,2,312,about_to_sleep,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
94e625d4-4365-11ea-8b43-000d3a38a36f,115,2,154.98,3,1,1,311,about_to_sleep,[ERKEK],
94fa1dd4-a750-11e9-a2fc-000d3a38a36f,255,11,823.31,2,5,4,254,cant_loose,"[AKTIFCOCUK, COCUK]",
950acdea-5c27-11eb-8dbd-000d3a38a36f,149,3,275.19,3,2,1,321,about_to_sleep,"[ERKEK, AKTIFSPOR]",
952ce3aa-23e1-11ea-8523-000d3a38a36f,214,12,1443.34,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",
953f9a54-6ac6-11eb-b5d7-000d3a38a36f,52,2,279.96,5,1,1,511,new_customers,[ERKEK],
95546a28-ab5b-11e9-a2fc-000d3a38a36f,143,3,209.97,3,2,1,321,about_to_sleep,[COCUK],
955b2dc2-97eb-11ea-9d91-000d3a38a36f,161,3,1029.8,3,2,5,325,about_to_sleep,"[COCUK, KADIN]",
956155ee-514b-11ea-99ba-000d3a38a36f,375,9,1742.56,1,5,5,155,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
957a3b9a-5bbe-11ea-a6c8-000d3a38a36f,135,3,423.85,3,2,2,322,about_to_sleep,"[COCUK, KADIN]",
95a0fd42-fee5-11e9-a5e8-000d3a38a36f,173,3,316.86,3,2,2,322,about_to_sleep,"[ERKEK, AKTIFSPOR]",
95b66ac2-b016-11eb-bbf8-000d3a38a36f,35,2,659.43,5,1,3,513,new_customers,"[ERKEK, COCUK, AKTIFSPOR]",
95cc7530-5bc4-11ea-81ca-000d3a38a36f,155,2,350.73,3,1,2,312,about_to_sleep,[ERKEK],
95eb4e60-a8f5-11e9-a2fc-000d3a38a36f,174,2,199.98,3,1,1,311,about_to_sleep,[ERKEK],
961295e2-aad0-11e9-a2fc-000d3a38a36f,217,8,970.98,2,5,4,254,cant_loose,[ERKEK],
9613613c-c9d0-11ea-a31e-000d3a38a36f,32,2,490.97,5,1,3,513,new_customers,[ERKEK],
9613a882-a513-11e9-a2fc-000d3a38a36f,344,8,935.89,1,5,4,154,cant_loose,[ERKEK],
964d8944-ab3a-11e9-a2fc-000d3a38a36f,305,11,1520.33,1,5,5,155,cant_loose,"[ERKEK, KADIN]",
96506a7a-0b41-11eb-8ffc-000d3a38a36f,35,2,608.28,5,1,3,513,new_customers,"[ERKEK, KADIN]",
96836ce6-bbb8-11ea-a0c9-000d3a38a36f,43,2,193.98,5,1,1,511,new_customers,"[COCUK, AKTIFSPOR]",
96b4aed0-2b5a-11ea-9d27-000d3a38a36f,55,2,224.7,5,1,1,511,new_customers,"[ERKEK, AKTIFSPOR]",
96e0f530-2cc6-11eb-b280-000d3a38a36f,116,3,789.9,3,2,4,324,about_to_sleep,"[ERKEK, AKTIFSPOR]",
97016490-a26c-11e9-a2fc-000d3a38a36f,135,2,184.97,3,1,1,311,about_to_sleep,[AKTIFCOCUK],
978bfbe4-d667-11e9-93bc-000d3a38a36f,131,3,279.97,3,2,1,321,about_to_sleep,"[ERKEK, AKTIFSPOR]",
979105c8-ae88-11e9-a2fc-000d3a38a36f,263,9,1820.83,1,5,5,155,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
97d05b1e-b05f-11e9-9757-000d3a38a36f,132,2,309.98,3,1,2,312,about_to_sleep,[AKTIFCOCUK],
97e2bce6-183d-11ea-9213-000d3a38a36f,264,9,780.31,1,5,4,154,cant_loose,"[AKTIFCOCUK, KADIN]",
98170d7a-a0e2-11e9-a2fc-000d3a38a36f,201,7,707.78,2,5,4,254,cant_loose,"[ERKEK, KADIN]",
9819622c-5ba0-11ea-9582-000d3a38a36f,60,2,243.98,5,1,1,511,new_customers,[ERKEK],
985f83ea-a24d-11e9-a2fc-000d3a38a36f,177,12,1169.88,2,5,5,255,cant_loose,"[ERKEK, KADIN]",
98928afc-2465-11ea-a30f-000d3a38a36f,122,2,222.02,3,1,1,311,about_to_sleep,"[ERKEK, COCUK]",
98c8d1d6-1081-11ea-8ce6-000d3a38a36f,261,7,849.86,2,5,4,254,cant_loose,[AKTIFCOCUK],
98ec989a-7d96-11eb-bd59-000d3a38a36f,42,2,653.06,5,1,3,513,new_customers,"[AKTIFCOCUK, COCUK]",
991dda02-5bed-11ea-a815-000d3a38a36f,233,9,1976.88,2,5,5,255,cant_loose,"[ERKEK, COCUK, AKTIFSPOR]",
993212f0-4126-11eb-806e-000d3a38a36f,138,3,190.47,3,2,1,321,about_to_sleep,"[AKTIFCOCUK, COCUK]",
9939a9e6-1f7d-11ea-87bf-000d3a38a36f,289,14,1497.63,1,5,5,155,cant_loose,"[AKTIFCOCUK, ERKEK, KADIN]",
9957d1de-0121-11ea-a5e8-000d3a38a36f,206,8,1919.61,2,5,5,255,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]",
995fbd16-bdf7-11ea-aa61-000d3a38a36f,362,7,633.97,1,5,3,153,cant_loose,"[COCUK, AKTIFSPOR]",
9967ed30-9505-11ea-85df-000d3a38a36f,61,2,141.98,5,1,1,511,new_customers,[AKTIFCOCUK],
99a4e8c8-aac5-11e9-a2fc-000d3a38a36f,214,7,2048.66,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
99d76c8a-2599-11eb-81e9-000d3a38a36f,145,3,262.46,3,2,1,321,about_to_sleep,"[COCUK, AKTIFSPOR]",
99da404e-adf5-11e9-a2fc-000d3a38a36f,315,19,2116.01,1,5,5,155,cant_loose,[COCUK],
99dc7024-abd1-11e9-a2fc-000d3a38a36f,343,7,837.04,1,5,4,154,cant_loose,[AKTIFCOCUK],
99e5fb78-a0d5-11e9-a2fc-000d3a38a36f,115,3,393.91,3,2,2,322,about_to_sleep,"[ERKEK, COCUK]",
99f79740-a696-11e9-a2fc-000d3a38a36f,324,8,864.65,1,5,4,154,cant_loose,"[AKTIFCOCUK, COCUK, KADIN]",
9a0e8088-21b4-11ea-9618-000d3a38a36f,170,3,375.72,3,2,2,322,about_to_sleep,"[ERKEK, COCUK, KADIN]",
9a0fe294-63b2-11ea-a6dc-000d3a38a36f,218,7,738.91,2,5,4,254,cant_loose,"[ERKEK, COCUK]",
9a39b0be-aec3-11e9-a2fc-000d3a38a36f,226,7,826.21,2,5,4,254,cant_loose,[ERKEK],
9a43a1fe-5419-11ea-b1db-000d3a38a36f,338,8,969.79,1,5,4,154,cant_loose,"[COCUK, KADIN]",
9a5ac498-a9aa-11e9-a2fc-000d3a38a36f,313,7,1350.99,1,5,5,155,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
9a5b8680-ae55-11e9-a2fc-000d3a38a36f,339,7,2188.4,1,5,5,155,cant_loose,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",
9a8fbf9c-a7af-11e9-a2fc-000d3a38a36f,393,7,793.72,1,5,4,154,cant_loose,"[AKTIFCOCUK, KADIN]",
9ab306e0-9dc9-11e9-9897-000d3a38a36f,237,10,1144.64,2,5,5,255,cant_loose,[AKTIFCOCUK],
9add590a-a7f0-11e9-a2fc-000d3a38a36f,372,9,1247.02,1,5,5,155,cant_loose,"[ERKEK, KADIN]",
9af01fd2-ac54-11e9-a2fc-000d3a38a36f,139,3,293.97,3,2,1,321,about_to_sleep,[ERKEK],
9afdb674-2bdd-11eb-b280-000d3a38a36f,126,2,344.98,3,1,2,312,about_to_sleep,[ERKEK],
9b01de90-5215-11ea-88d3-000d3a38a36f,151,2,446.96,3,1,2,312,about_to_sleep,[ERKEK],
9b0af96e-a543-11e9-a2fc-000d3a38a36f,218,12,1818.88,2,5,5,255,cant_loose,[AKTIFCOCUK],
9b1ad686-9f5d-11e9-a2fc-000d3a38a36f,377,8,872.44,1,5,4,154,cant_loose,[ERKEK],
9b352790-9ee1-11eb-9c47-000d3a38a36f,63,2,228.03,5,1,1,511,new_customers,"[AKTIFCOCUK, COCUK, KADIN]",
9b412648-2111-11ea-b50a-000d3a38a36f,130,3,353.75,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
9b735e84-5338-11ea-acd3-000d3a38a36f,156,3,401.24,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, KADIN]",
9b8e3d42-187e-11eb-8d74-000d3a38a36f,119,2,570.86,3,1,3,313,about_to_sleep,"[ERKEK, AKTIFSPOR]",
9bf43ed6-a385-11e9-a2fc-000d3a38a36f,232,8,1840.32,2,5,5,255,cant_loose,"[COCUK, AKTIFSPOR]",
9bfd94f8-a728-11e9-a2fc-000d3a38a36f,181,20,2752.08,2,5,5,255,cant_loose,"[ERKEK, COCUK, AKTIFSPOR]",
9c353550-d573-11ea-8606-000d3a38a36f,165,2,202.96,3,1,1,311,about_to_sleep,"[ERKEK, KADIN]",
9c36b952-5efd-11eb-8dbd-000d3a38a36f,117,2,246.95,3,1,1,311,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]",
9c49d80e-aabb-11e9-a2fc-000d3a38a36f,268,20,4970.81,1,5,5,155,cant_loose,"[ERKEK, AKTIFSPOR]",
9c50929a-21dc-11eb-99f8-000d3a38a36f,59,2,89.48,5,1,1,511,new_customers,[AKTIFCOCUK],
9c6e14d8-a8e0-11eb-8f64-000d3a299ebf,53,2,759.91,5,1,4,514,new_customers,"[AKTIFCOCUK, AKTIFSPOR]",
9c80d2a2-a122-11e9-a2fc-000d3a38a36f,144,2,259.98,3,1,1,311,about_to_sleep,[ERKEK],
9c9c165e-45e3-11eb-806e-000d3a38a36f,143,3,294.9,3,2,1,321,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
9cb6ab7c-5b3d-11ea-b93c-000d3a38a36f,165,2,125.98,3,1,1,311,about_to_sleep,[ERKEK],
9cbc03dc-a725-11e9-a2fc-000d3a38a36f,276,11,2368.96,1,5,5,155,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]",
9cc212a2-afb5-11e9-9757-000d3a38a36f,377,8,625.91,1,5,3,153,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
9d32a6ee-2fd8-11eb-8f90-000d3a38a36f,135,2,227.77,3,1,1,311,about_to_sleep,[COCUK],
9d333174-5bb0-11ea-b25a-000d3a38a36f,129,2,436.63,3,1,2,312,about_to_sleep,"[AKTIFCOCUK, COCUK]",
9d3feb84-b1ed-11e9-89fa-000d3a38a36f,160,3,254.94,3,2,1,321,about_to_sleep,[COCUK],
9de213e6-ad92-11e9-a2fc-000d3a38a36f,226,10,1291.58,2,5,5,255,cant_loose,"[COCUK, KADIN]",
9de867fe-c4e4-11ea-98f7-000d3a38a36f,32,2,470.36,5,1,3,513,new_customers,"[AKTIFCOCUK, COCUK]",
9e10102e-a5c8-11e9-a2fc-000d3a38a36f,348,9,1692.41,1,5,5,155,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
9e444422-ad32-11e9-a2fc-000d3a38a36f,190,7,1529.79,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",
9e5076c8-a794-11e9-a2fc-000d3a38a36f,214,12,2897.02,2,5,5,255,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
9e64c3ee-2c1e-11ea-91ab-000d3a38a36f,240,7,3029.16,2,5,5,255,cant_loose,"[ERKEK, KADIN]",
9e884562-295d-11ea-b87a-000d3a38a36f,156,3,374.93,3,2,2,322,about_to_sleep,"[ERKEK, KADIN]",
9ea865f8-a6b9-11e9-a2fc-000d3a38a36f,121,3,219.97,3,2,1,321,about_to_sleep,[COCUK],
9ef1b664-568f-11ea-b9b9-000d3a38a36f,255,7,588.94,2,5,3,253,cant_loose,"[AKTIFCOCUK, AKTIFSPOR]",
9f767036-a7b0-11e9-a2fc-000d3a38a36f,267,13,1990.88,1,5,5,155,cant_loose,"[AKTIFCOCUK, ERKEK]",
9f78b8c2-d72c-11e9-93bc-000d3a38a36f,179,7,812.43,2,5,4,254,cant_loose,"[ERKEK, AKTIFSPOR]",
9fa00f18-5be7-11ea-9818-000d3a38a36f,138,3,197.96,3,2,1,321,about_to_sleep,[ERKEK],
9fe956d2-abf2-11e9-a2fc-000d3a38a36f,354,8,736.3,1,5,4,154,cant_loose,"[COCUK, KADIN]",
a007deb8-d0ef-11ea-8b59-000d3a38a36f,61,2,209.34,5,1,1,511,new_customers,[COCUK],
a00fc6dc-c9d3-11ea-a31e-000d3a38a36f,56,2,179.98,5,1,1,511,new_customers,"[AKTIFCOCUK, ERKEK]",
a0203ad6-98ae-11ea-b97a-000d3a38a36f,165,3,229.05,3,2,1,321,about_to_sleep,"[COCUK, KADIN, AKTIFSPOR]",
a0312f9e-249b-11ea-bf27-000d3a38a36f,176,14,1248.83,2,5,5,255,cant_loose,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",
a07ccdb6-9ee8-11e9-9897-000d3a38a36f,195,19,2679.02,2,5,5,255,cant_loose,"[ERKEK, AKTIFSPOR]",
a09b42b6-d86b-11e9-93bc-000d3a38a36f,174,3,380.96,3,2,2,322,about_to_sleep,"[ERKEK, AKTIFSPOR]",
a0ba96c4-48e7-11ea-b6c0-000d3a38a36f,346,7,1000.85,1,5,4,154,cant_loose,"[ERKEK, KADIN, AKTIFSPOR]",
a0c47aec-a9cb-11e9-a2fc-000d3a38a36f,148,3,529.88,3,2,3,323,about_to_sleep,[ERKEK],
a10b8592-544b-11ea-b1db-000d3a38a36f,118,3,382.85,3,2,2,322,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]",
a1179ac6-2a2f-11ea-99b3-000d3a38a36f,152,3,279.97,3,2,1,321,about_to_sleep,[ERKEK],
a1200cf0-5bae-11ea-a57c-000d3a38a36f,137,3,250.71,3,2,1,321,about_to_sleep,[AKTIFCOCUK],
a12c8950-2867-11ea-b87a-000d3a38a36f,370,8,1627.04,1,5,5,155,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
a14da03e-3007-11ea-bb28-000d3a38a36f,148,3,458.97,3,2,3,323,about_to_sleep,[AKTIFCOCUK],
a17545ea-bc60-11ea-aa61-000d3a38a36f,129,2,260.55,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",
a17f4156-2540-11ea-bf27-000d3a38a36f,56,2,364.86,5,1,2,512,new_customers,"[COCUK, AKTIFSPOR]",
a183c3ac-afdd-11ea-b736-000d3a38a36f,57,2,405.72,5,1,2,512,new_customers,"[ERKEK, KADIN]",
a1b5f600-ee05-11e9-9346-000d3a38a36f,115,2,170.99,3,1,1,311,about_to_sleep,[ERKEK],
a1c14ffc-a993-11e9-a2fc-000d3a38a36f,136,3,489.59,3,2,3,323,about_to_sleep,"[AKTIFCOCUK, AKTIFSPOR]",
a207fe8a-5cba-11eb-8dbd-000d3a38a36f,123,2,530.87,3,1,3,313,about_to_sleep,[ERKEK],
a2383c34-ab19-11e9-a2fc-000d3a38a36f,130,3,289.37,3,2,1,321,about_to_sleep,"[ERKEK, COCUK]",
a2431332-dca7-11ea-9c1f-000d3a38a36f,122,2,152.97,3,1,1,311,about_to_sleep,[COCUK],
a2800368-b1f7-11e9-89fa-000d3a38a36f,114,2,171.78,3,1,1,311,about_to_sleep,"[AKTIFCOCUK, COCUK]",
a28e4550-4ebc-11eb-806e-000d3a38a36f,161,3,227.97,3,2,1,321,about_to_sleep,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",
a28ed2c0-62ce-11ea-9861-000d3a38a36f,124,2,98.98,3,1,1,311,about_to_sleep,[COCUK],
a28f883c-32f3-11eb-8e87-000d3a38a36f,52,2,278.63,5,1,1,511,new_customers,"[ERKEK, KADIN]",
a2995be4-a7cd-11e9-a2fc-000d3a38a36f,205,10,968.58,2,5,4,254,cant_loose,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",
a2a4702a-1b80-11ea-ac4f-000d3a38a36f,133,3,200.46,3,2,1,321,about_to_sleep,"[ERKEK, KADIN]",
a2ccce38-a32d-11e9-a2fc-000d3a38a36f,169,2,263.98,3,1,1,311,about_to_sleep,[ERKEK],
a2e8d952-a52b-11e9-a2fc-000d3a38a36f,40,2,389.89,5,1,2,512,new_customers,[AKTIFCOCUK],
a306c258-a50a-11e9-a2fc-000d3a38a36f,187,8,825.34,2,5,4,254,cant_loose,"[AKTIFCOCUK, KADIN]",
a306e3f6-5bde-11ea-8d07-000d3a38a36f,266,8,1877.08,1,5,5,155,cant_loose,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",
a345686a-e45b-11e9-ad00-000d3a38a36f,124,2,491.74,3,1,3,313,about_to_sleep,"[ERKEK, AKTIFSPOR]",
a3495872-1b9a-11eb-8d74-000d3a38a36f,146,2,179.98,3,1,1,311,about_to_sleep,[ERKEK],
a355c24c-ddc0-11e9-a848-000d3a38a36f,129,2,279.98,3,1,1,311,about_to_sleep,[AKTIFCOCUK],
a3ba6b6c-a188-11e9-a2fc-000d3a38a36f,242,9,889.9,2,5,4,254,cant_loose,[ERKEK],
a3d12a60-319b-11eb-adfe-000d3a38a36f,164,2,366.88,3,1,2,312,about_to_sleep,"[ERKEK, KADIN, AKTIFSPOR]",
a3f41d48-c767-11ea-b486-000d3a38a36f,41,2,270.72,5,1,1,511,new_customers,"[ERKEK, KADIN, AKTIFSPOR]",
a3fe6e62-3d9e-11eb-a48e-000d3a38a36f,148,2,309.86,3,1,2,312,about_to_sleep,"[ERKEK, KADIN]",
a4659e1c-24d5-11ea-bf27-000d3a38a36f,173,3,589.96,3,2,3,323,about_to_sleep,[ERKEK],
a47a85fe-aafd-11e9-a2fc-000d3a38a36f,248,13,2141.63,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
a484e7a4-9ba8-11eb-9c47-000d3a38a36f,54,2,378.92,5,1,2,512,new_customers,[AKTIFCOCUK],
a4b6cfea-1f83-11eb-b272-000d3a38a36f,48,2,341.88,5,1,2,512,new_customers,[ERKEK],
a4bfb076-b001-11e9-9757-000d3a38a36f,276,9,870.28,1,5,4,154,cant_loose,"[COCUK, KADIN]",
a4c17f5e-12fe-11ea-a001-000d3a38a36f,131,2,343.96,3,1,2,312,about_to_sleep,"[ERKEK, AKTIFSPOR]",
a4ff063c-b154-11e9-9757-000d3a38a36f,140,2,364.45,3,1,2,312,about_to_sleep,"[ERKEK, COCUK, AKTIFSPOR]",
a526efc2-ac85-11e9-a2fc-000d3a38a36f,168,3,390.7,3,2,2,322,about_to_sleep,"[ERKEK, KADIN]",
a52ab84e-6d07-11ea-84a8-000d3a38a36f,217,7,838.36,2,5,4,254,cant_loose,"[ERKEK, AKTIFSPOR]",
a5317354-306d-11ea-bb28-000d3a38a36f,315,7,360.93,1,5,2,152,cant_loose,"[ERKEK, KADIN]",
a57f4302-b1a8-11e9-89fa-000d3a38a36f,239,111,10383.44,2,5,5,255,cant_loose,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",
